# x	y	u	v	flags	mask
1.7012e+01	3.0874e+00	1.3921e+00	-4.3013e-01	0.0000e+00	0.0000e+00
1.7230e+01	3.0874e+00	1.0138e+00	-1.7634e-01	1.0000e+00	0.0000e+00
1.7447e+01	3.0874e+00	9.2107e-01	-2.1151e-01	1.0000e+00	0.0000e+00
1.7665e+01	3.0874e+00	1.0967e+00	9.2107e-01	0.0000e+00	0.0000e+00
1.7882e+01	3.0874e+00	5.6987e-01	-3.0049e-01	1.0000e+00	0.0000e+00
1.8100e+01	3.0874e+00	5.4271e-01	-3.1931e-01	0.0000e+00	0.0000e+00
1.8317e+01	3.0874e+00	2.7895e-01	-3.6131e-01	1.0000e+00	0.0000e+00
1.8535e+01	3.0874e+00	-1.2953e-01	-6.6049e-01	0.0000e+00	0.0000e+00
1.8753e+01	3.0874e+00	-1.5781e-01	-7.5797e-01	0.0000e+00	0.0000e+00
1.8970e+01	3.0874e+00	-3.0398e-01	-7.6222e-01	0.0000e+00	0.0000e+00
1.9188e+01	3.0874e+00	-8.8188e-02	-6.4712e-01	0.0000e+00	0.0000e+00
1.9405e+01	3.0874e+00	-4.0090e-01	-4.1011e-01	0.0000e+00	0.0000e+00
1.9623e+01	3.0874e+00	-2.6501e-01	-2.7681e-01	0.0000e+00	0.0000e+00
2.5901e-01	2.8699e+00	8.4078e-02	-9.7285e-03	1.0000e+00	0.0000e+00
4.7659e-01	2.8699e+00	-1.4390e-01	-1.0192e-01	1.0000e+00	0.0000e+00
6.9416e-01	2.8699e+00	-3.3316e-01	-1.5354e-01	1.0000e+00	0.0000e+00
9.1173e-01	2.8699e+00	-4.6725e-01	-2.0458e-01	1.0000e+00	0.0000e+00
1.1293e+00	2.8699e+00	-1.1874e+00	-2.8001e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.8699e+00	-1.1226e+00	-4.5651e-01	0.0000e+00	0.0000e+00
1.5644e+00	2.8699e+00	-1.6093e+00	-5.1459e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.8699e+00	-1.6523e+00	-6.0997e-01	0.0000e+00	0.0000e+00
1.9996e+00	2.8699e+00	-1.5378e+00	-6.4129e-01	0.0000e+00	0.0000e+00
2.2172e+00	2.8699e+00	-1.6196e+00	-7.2822e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.8699e+00	-1.5776e+00	-1.1289e+00	0.0000e+00	0.0000e+00
2.6523e+00	2.8699e+00	1.6666e-01	6.2989e-01	0.0000e+00	0.0000e+00
2.8699e+00	2.8699e+00	2.9710e-02	6.5546e-01	0.0000e+00	0.0000e+00
3.0874e+00	2.8699e+00	-1.1067e+00	-5.5463e-01	1.0000e+00	0.0000e+00
3.3050e+00	2.8699e+00	-9.8227e-01	-6.4230e-01	1.0000e+00	0.0000e+00
3.5226e+00	2.8699e+00	-4.3587e-01	-6.6122e-01	0.0000e+00	0.0000e+00
3.7402e+00	2.8699e+00	-5.4278e-01	-9.6786e-01	0.0000e+00	0.0000e+00
3.9577e+00	2.8699e+00	-1.3358e-01	-1.3274e+00	0.0000e+00	0.0000e+00
4.1753e+00	2.8699e+00	-2.4327e-01	-1.3976e+00	0.0000e+00	0.0000e+00
4.3929e+00	2.8699e+00	9.7964e-02	-1.4502e+00	0.0000e+00	0.0000e+00
4.6104e+00	2.8699e+00	3.0190e-01	-1.2076e+00	1.0000e+00	0.0000e+00
4.8280e+00	2.8699e+00	3.9528e-01	-1.3372e+00	1.0000e+00	0.0000e+00
5.0456e+00	2.8699e+00	5.2287e-01	-1.2826e+00	1.0000e+00	0.0000e+00
5.2632e+00	2.8699e+00	1.2496e+00	-1.5612e+00	0.0000e+00	0.0000e+00
5.4807e+00	2.8699e+00	1.2246e+00	-1.5434e+00	0.0000e+00	0.0000e+00
5.6983e+00	2.8699e+00	1.0274e+00	-1.6160e+00	0.0000e+00	0.0000e+00
5.9159e+00	2.8699e+00	1.6072e+00	-1.3588e+00	0.0000e+00	0.0000e+00
6.1334e+00	2.8699e+00	1.6854e+00	-5.9636e-01	0.0000e+00	0.0000e+00
6.3510e+00	2.8699e+00	1.8742e+00	-6.6356e-01	0.0000e+00	0.0000e+00
6.5686e+00	2.8699e+00	1.9185e+00	-5.5150e-01	0.0000e+00	0.0000e+00
6.7862e+00	2.8699e+00	2.2614e+00	-3.4117e-01	0.0000e+00	0.0000e+00
7.0037e+00	2.8699e+00	1.1246e+00	-4.8361e-01	1.0000e+00	0.0000e+00
7.2213e+00	2.8699e+00	1.1204e+00	-2.8794e-01	1.0000e+00	0.0000e+00
7.4389e+00	2.8699e+00	1.0920e+00	-1.2279e-01	1.0000e+00	0.0000e+00
7.6564e+00	2.8699e+00	1.8773e+00	5.3393e-01	0.0000e+00	0.0000e+00
7.8740e+00	2.8699e+00	1.7527e+00	1.0111e+00	0.0000e+00	0.0000e+00
8.0916e+00	2.8699e+00	1.1571e+00	6.3498e-01	0.0000e+00	0.0000e+00
8.3092e+00	2.8699e+00	1.3011e+00	7.0606e-01	0.0000e+00	0.0000e+00
8.5267e+00	2.8699e+00	1.3759e+00	5.9215e-01	0.0000e+00	0.0000e+00
8.7443e+00	2.8699e+00	1.3896e+00	6.0451e-01	0.0000e+00	0.0000e+00
8.9619e+00	2.8699e+00	1.5511e+00	5.4591e-01	0.0000e+00	0.0000e+00
9.1794e+00	2.8699e+00	1.4986e+00	5.3747e-01	0.0000e+00	0.0000e+00
9.3970e+00	2.8699e+00	1.5992e+00	6.0570e-01	0.0000e+00	0.0000e+00
9.6146e+00	2.8699e+00	1.4868e+00	9.5874e-01	0.0000e+00	0.0000e+00
9.8322e+00	2.8699e+00	1.3787e+00	1.1938e+00	0.0000e+00	0.0000e+00
1.0050e+01	2.8699e+00	1.4289e+00	1.1296e+00	0.0000e+00	0.0000e+00
1.0267e+01	2.8699e+00	1.2473e+00	1.0682e+00	0.0000e+00	0.0000e+00
1.0485e+01	2.8699e+00	1.1989e+00	9.4298e-01	0.0000e+00	0.0000e+00
1.0702e+01	2.8699e+00	7.4877e-01	8.6907e-01	0.0000e+00	0.0000e+00
1.0920e+01	2.8699e+00	7.5019e-01	1.0091e+00	0.0000e+00	0.0000e+00
1.1138e+01	2.8699e+00	7.2727e-01	9.3777e-01	0.0000e+00	0.0000e+00
1.1355e+01	2.8699e+00	7.3816e-01	9.5112e-01	0.0000e+00	0.0000e+00
1.1573e+01	2.8699e+00	7.4808e-01	8.9762e-01	0.0000e+00	0.0000e+00
1.1790e+01	2.8699e+00	4.2575e-01	5.6942e-01	0.0000e+00	0.0000e+00
1.2008e+01	2.8699e+00	5.0946e-01	3.9798e-01	0.0000e+00	0.0000e+00
1.2225e+01	2.8699e+00	9.0707e-01	3.6179e-01	0.0000e+00	0.0000e+00
1.2443e+01	2.8699e+00	6.6356e-01	4.5742e-01	0.0000e+00	0.0000e+00
1.2661e+01	2.8699e+00	3.6270e-01	3.6842e-01	0.0000e+00	0.0000e+00
1.2878e+01	2.8699e+00	3.8505e-01	3.3628e-01	0.0000e+00	0.0000e+00
1.3096e+01	2.8699e+00	3.1763e-01	3.9415e-01	0.0000e+00	0.0000e+00
1.3313e+01	2.8699e+00	1.8293e-01	4.1957e-01	0.0000e+00	0.0000e+00
1.3531e+01	2.8699e+00	1.1352e-01	2.5841e-01	0.0000e+00	0.0000e+00
1.3748e+01	2.8699e+00	4.9267e-01	7.9382e-02	0.0000e+00	0.0000e+00
1.3966e+01	2.8699e+00	3.3276e-01	1.4910e-01	0.0000e+00	0.0000e+00
1.4184e+01	2.8699e+00	-1.0623e-01	2.6003e-01	0.0000e+00	0.0000e+00
1.4401e+01	2.8699e+00	4.2286e-01	1.0705e-01	0.0000e+00	0.0000e+00
1.4619e+01	2.8699e+00	5.2249e-01	7.3281e-03	1.0000e+00	0.0000e+00
1.4836e+01	2.8699e+00	1.4530e+00	-1.3998e+00	0.0000e+00	0.0000e+00
1.5054e+01	2.8699e+00	8.1947e-01	-2.3732e-02	0.0000e+00	0.0000e+00
1.5271e+01	2.8699e+00	6.2091e-01	-4.9869e-02	0.0000e+00	0.0000e+00
1.5489e+01	2.8699e+00	7.8483e-01	-4.3907e-01	0.0000e+00	0.0000e+00
1.5707e+01	2.8699e+00	1.0295e+00	-5.7590e-02	0.0000e+00	0.0000e+00
1.5924e+01	2.8699e+00	1.2195e+00	-3.1945e-02	0.0000e+00	0.0000e+00
1.6142e+01	2.8699e+00	1.1862e+00	5.9576e-03	0.0000e+00	0.0000e+00
1.6359e+01	2.8699e+00	1.0961e+00	1.3005e-01	0.0000e+00	0.0000e+00
1.6577e+01	2.8699e+00	1.4039e+00	1.1917e-02	0.0000e+00	0.0000e+00
1.6794e+01	2.8699e+00	1.5551e+00	-6.3773e-02	0.0000e+00	0.0000e+00
1.7012e+01	2.8699e+00	1.5492e+00	-3.3693e-02	0.0000e+00	0.0000e+00
1.7230e+01	2.8699e+00	1.0318e+00	-1.6996e-01	1.0000e+00	0.0000e+00
1.7447e+01	2.8699e+00	1.0142e+00	-2.4940e-01	0.0000e+00	0.0000e+00
1.7665e+01	2.8699e+00	6.8717e-01	4.4078e-02	0.0000e+00	0.0000e+00
1.7882e+01	2.8699e+00	6.0250e-01	-2.4491e-01	1.0000e+00	0.0000e+00
1.8100e+01	2.8699e+00	4.4363e-01	-2.7393e-01	1.0000e+00	0.0000e+00
1.8317e+01	2.8699e+00	3.1477e-01	-2.8980e-01	1.0000e+00	0.0000e+00
1.8535e+01	2.8699e+00	1.5990e-01	-3.0812e-01	1.0000e+00	0.0000e+00
1.8753e+01	2.8699e+00	1.8772e-02	-2.8209e-01	1.0000e+00	0.0000e+00
1.8970e+01	2.8699e+00	-1.0827e-01	-2.7053e-01	1.0000e+00	0.0000e+00
1.9188e+01	2.8699e+00	-3.0254e-01	-5.1384e-01	0.0000e+00	0.0000e+00
1.9405e+01	2.8699e+00	-1.8482e-01	-3.9626e-01	0.0000e+00	0.0000e+00
1.9623e+01	2.8699e+00	-2.4019e-01	-2.0808e-01	1.0000e+00	0.0000e+00
2.5901e-01	2.6523e+00	1.5658e-01	-1.0517e-02	1.0000e+00	0.0000e+00
4.7659e-01	2.6523e+00	1.4514e+00	3.9462e-02	0.0000e+00	0.0000e+00
6.9416e-01	2.6523e+00	1.4094e+00	-3.4715e-03	0.0000e+00	0.0000e+00
9.1173e-01	2.6523e+00	-6.6425e-01	-4.2198e-01	0.0000e+00	0.0000e+00
1.1293e+00	2.6523e+00	-1.0647e+00	-3.8462e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.6523e+00	-7.7127e-01	1.8071e-01	0.0000e+00	0.0000e+00
1.5644e+00	2.6523e+00	-9.5489e-01	-2.1096e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.6523e+00	-1.2166e+00	-4.4077e-01	1.0000e+00	0.0000e+00
1.9996e+00	2.6523e+00	-1.1928e+00	-4.4492e-01	1.0000e+00	0.0000e+00
2.2172e+00	2.6523e+00	-1.6228e+00	-5.0877e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.6523e+00	-1.6448e+00	-1.0067e+00	0.0000e+00	0.0000e+00
2.6523e+00	2.6523e+00	-1.4994e+00	-9.3051e-01	0.0000e+00	0.0000e+00
2.8699e+00	2.6523e+00	-4.3103e-01	-1.6620e-02	0.0000e+00	0.0000e+00
3.0874e+00	2.6523e+00	-1.4053e-01	4.0794e-01	0.0000e+00	0.0000e+00
3.3050e+00	2.6523e+00	-7.3004e-01	-6.6776e-01	1.0000e+00	0.0000e+00
3.5226e+00	2.6523e+00	-8.9384e-01	-1.1026e+00	0.0000e+00	0.0000e+00
3.7402e+00	2.6523e+00	-1.0662e+00	-1.0075e+00	0.0000e+00	0.0000e+00
3.9577e+00	2.6523e+00	-2.0780e-01	-9.5003e-01	0.0000e+00	0.0000e+00
4.1753e+00	2.6523e+00	-1.0490e-01	-1.0729e+00	1.0000e+00	0.0000e+00
4.3929e+00	2.6523e+00	8.4086e-02	-1.0553e+00	1.0000e+00	0.0000e+00
4.6104e+00	2.6523e+00	3.7194e-01	-1.0095e+00	1.0000e+00	0.0000e+00
4.8280e+00	2.6523e+00	9.7482e-01	-1.7698e+00	0.0000e+00	0.0000e+00
5.0456e+00	2.6523e+00	7.9797e-01	-1.7753e+00	0.0000e+00	0.0000e+00
5.2632e+00	2.6523e+00	1.3040e+00	-1.4505e+00	0.0000e+00	0.0000e+00
5.4807e+00	2.6523e+00	1.2044e+00	-1.6768e+00	0.0000e+00	0.0000e+00
5.6983e+00	2.6523e+00	9.7216e-01	-1.5550e+00	0.0000e+00	0.0000e+00
5.9159e+00	2.6523e+00	1.3731e+00	-1.1750e+00	0.0000e+00	0.0000e+00
6.1334e+00	2.6523e+00	1.3973e+00	-1.1727e+00	0.0000e+00	0.0000e+00
6.3510e+00	2.6523e+00	1.8368e+00	-6.3565e-01	0.0000e+00	0.0000e+00
6.5686e+00	2.6523e+00	2.0295e+00	-6.5505e-01	0.0000e+00	0.0000e+00
6.7862e+00	2.6523e+00	1.3726e+00	-6.8276e-01	1.0000e+00	0.0000e+00
7.0037e+00	2.6523e+00	1.1497e+00	-4.3784e-01	0.0000e+00	0.0000e+00
7.2213e+00	2.6523e+00	1.3973e+00	-1.6215e-01	0.0000e+00	0.0000e+00
7.4389e+00	2.6523e+00	1.8471e+00	3.7455e-01	0.0000e+00	0.0000e+00
7.6564e+00	2.6523e+00	1.8657e+00	3.3868e-01	0.0000e+00	0.0000e+00
7.8740e+00	2.6523e+00	1.1325e+00	7.1397e-02	1.0000e+00	0.0000e+00
8.0916e+00	2.6523e+00	1.1539e+00	3.8559e-01	0.0000e+00	0.0000e+00
8.3092e+00	2.6523e+00	1.3893e+00	8.9383e-01	0.0000e+00	0.0000e+00
8.5267e+00	2.6523e+00	1.4220e+00	5.9256e-01	0.0000e+00	0.0000e+00
8.7443e+00	2.6523e+00	1.2385e+00	4.9221e-01	0.0000e+00	0.0000e+00
8.9619e+00	2.6523e+00	1.5343e+00	4.6913e-01	0.0000e+00	0.0000e+00
9.1794e+00	2.6523e+00	1.4857e+00	5.4191e-01	0.0000e+00	0.0000e+00
9.3970e+00	2.6523e+00	1.3893e+00	7.3973e-01	0.0000e+00	0.0000e+00
9.6146e+00	2.6523e+00	1.4318e+00	8.9028e-01	0.0000e+00	0.0000e+00
9.8322e+00	2.6523e+00	1.1465e+00	5.8523e-01	0.0000e+00	0.0000e+00
1.0050e+01	2.6523e+00	1.3972e+00	1.1118e+00	0.0000e+00	0.0000e+00
1.0267e+01	2.6523e+00	1.3126e+00	9.2201e-01	0.0000e+00	0.0000e+00
1.0485e+01	2.6523e+00	1.2043e+00	9.0144e-01	0.0000e+00	0.0000e+00
1.0702e+01	2.6523e+00	8.8971e-01	1.1080e+00	0.0000e+00	0.0000e+00
1.0920e+01	2.6523e+00	9.7907e-01	9.5165e-01	0.0000e+00	0.0000e+00
1.1138e+01	2.6523e+00	9.2618e-01	9.7022e-01	0.0000e+00	0.0000e+00
1.1355e+01	2.6523e+00	1.0542e+00	3.9290e-01	0.0000e+00	0.0000e+00
1.1573e+01	2.6523e+00	6.7261e-01	3.6385e-01	0.0000e+00	0.0000e+00
1.1790e+01	2.6523e+00	1.5490e-01	6.0084e-02	0.0000e+00	0.0000e+00
1.2008e+01	2.6523e+00	6.5068e-01	5.3473e-01	1.0000e+00	0.0000e+00
1.2225e+01	2.6523e+00	5.6855e-01	5.6665e-01	0.0000e+00	0.0000e+00
1.2443e+01	2.6523e+00	6.7630e-01	6.5393e-01	0.0000e+00	0.0000e+00
1.2661e+01	2.6523e+00	3.8020e-01	3.3194e-01	0.0000e+00	0.0000e+00
1.2878e+01	2.6523e+00	2.9662e-01	3.8373e-01	0.0000e+00	0.0000e+00
1.3096e+01	2.6523e+00	4.9769e-01	2.9299e-01	1.0000e+00	0.0000e+00
1.3313e+01	2.6523e+00	3.8325e-01	2.9819e-01	0.0000e+00	0.0000e+00
1.3531e+01	2.6523e+00	4.0167e-01	2.0197e-01	1.0000e+00	0.0000e+00
1.3748e+01	2.6523e+00	3.6585e-01	1.6747e-01	0.0000e+00	0.0000e+00
1.3966e+01	2.6523e+00	2.7441e-01	1.1837e-01	0.0000e+00	0.0000e+00
1.4184e+01	2.6523e+00	9.8092e-02	-2.3751e-02	0.0000e+00	0.0000e+00
1.4401e+01	2.6523e+00	3.8114e-01	-3.7643e-01	0.0000e+00	0.0000e+00
1.4619e+01	2.6523e+00	5.8544e-01	-1.6128e-01	0.0000e+00	0.0000e+00
1.4836e+01	2.6523e+00	7.2087e-01	-9.2614e-04	0.0000e+00	0.0000e+00
1.5054e+01	2.6523e+00	5.4664e-01	1.6999e-01	0.0000e+00	0.0000e+00
1.5271e+01	2.6523e+00	7.4608e-01	-4.9237e-02	1.0000e+00	0.0000e+00
1.5489e+01	2.6523e+00	2.0515e-01	-2.2434e-01	0.0000e+00	0.0000e+00
1.5707e+01	2.6523e+00	9.0057e-01	-3.5801e-02	1.0000e+00	0.0000e+00
1.5924e+01	2.6523e+00	1.2700e+00	1.1800e-01	0.0000e+00	0.0000e+00
1.6142e+01	2.6523e+00	1.1716e+00	-8.4115e-02	0.0000e+00	0.0000e+00
1.6359e+01	2.6523e+00	1.3748e+00	-3.0788e-01	0.0000e+00	0.0000e+00
1.6577e+01	2.6523e+00	1.2150e+00	-8.0991e-02	1.0000e+00	0.0000e+00
1.6794e+01	2.6523e+00	1.3481e+00	-1.0626e-01	0.0000e+00	0.0000e+00
1.7012e+01	2.6523e+00	1.5520e+00	1.4494e-01	0.0000e+00	0.0000e+00
1.7230e+01	2.6523e+00	1.0736e+00	-1.3870e-01	1.0000e+00	0.0000e+00
1.7447e+01	2.6523e+00	1.0467e+00	-3.9326e-01	0.0000e+00	0.0000e+00
1.7665e+01	2.6523e+00	1.0127e+00	-4.3630e-01	0.0000e+00	0.0000e+00
1.7882e+01	2.6523e+00	6.3501e-01	-1.8901e-01	1.0000e+00	0.0000e+00
1.8100e+01	2.6523e+00	4.7035e-01	-2.1186e-01	1.0000e+00	0.0000e+00
1.8317e+01	2.6523e+00	3.3960e-01	-2.2372e-01	1.0000e+00	0.0000e+00
1.8535e+01	2.6523e+00	1.8212e-01	-2.2528e-01	1.0000e+00	0.0000e+00
1.8753e+01	2.6523e+00	4.8778e-02	-5.2585e-01	0.0000e+00	0.0000e+00
1.8970e+01	2.6523e+00	-1.1717e-02	-3.5253e-01	0.0000e+00	0.0000e+00
1.9188e+01	2.6523e+00	-2.9513e-01	1.6120e-01	0.0000e+00	0.0000e+00
1.9405e+01	2.6523e+00	-4.6776e-01	-2.3480e-01	0.0000e+00	0.0000e+00
1.9623e+01	2.6523e+00	-3.2028e-01	-3.5856e-01	0.0000e+00	0.0000e+00
2.5901e-01	2.4347e+00	1.8398e-02	-9.6840e-02	1.0000e+00	0.0000e+00
4.7659e-01	2.4347e+00	1.4450e+00	7.8361e-02	0.0000e+00	0.0000e+00
6.9416e-01	2.4347e+00	-3.6586e-01	-1.8831e-01	1.0000e+00	0.0000e+00
9.1173e-01	2.4347e+00	-4.5614e-01	-2.1428e-01	1.0000e+00	0.0000e+00
1.1293e+00	2.4347e+00	-1.0580e+00	-2.9352e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.4347e+00	-9.0092e-01	-3.3691e-01	1.0000e+00	0.0000e+00
1.5644e+00	2.4347e+00	-9.7521e-01	-3.4849e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.4347e+00	-1.0262e+00	-3.2797e-01	0.0000e+00	0.0000e+00
1.9996e+00	2.4347e+00	-1.1013e+00	-2.3951e-01	0.0000e+00	0.0000e+00
2.2172e+00	2.4347e+00	-1.2315e+00	-1.1416e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.4347e+00	-1.0794e+00	-3.6103e-01	1.0000e+00	0.0000e+00
2.6523e+00	2.4347e+00	-9.0532e-01	-6.6302e-01	0.0000e+00	0.0000e+00
2.8699e+00	2.4347e+00	-1.1965e+00	-6.1507e-01	0.0000e+00	0.0000e+00
3.0874e+00	2.4347e+00	-1.0902e+00	-6.0194e-01	0.0000e+00	0.0000e+00
3.3050e+00	2.4347e+00	1.5140e+00	6.4251e-04	0.0000e+00	0.0000e+00
3.5226e+00	2.4347e+00	-4.9675e-01	-5.7937e-01	0.0000e+00	0.0000e+00
3.7402e+00	2.4347e+00	-1.1547e+00	-5.1321e-01	0.0000e+00	0.0000e+00
3.9577e+00	2.4347e+00	-5.8738e-01	-6.5402e-02	0.0000e+00	0.0000e+00
4.1753e+00	2.4347e+00	1.9532e-01	-1.0265e+00	0.0000e+00	0.0000e+00
4.3929e+00	2.4347e+00	3.5735e-01	-1.0769e+00	0.0000e+00	0.0000e+00
4.6104e+00	2.4347e+00	5.1472e-01	-1.0122e+00	0.0000e+00	0.0000e+00
4.8280e+00	2.4347e+00	5.1860e-01	-1.1154e+00	0.0000e+00	0.0000e+00
5.0456e+00	2.4347e+00	9.9360e-01	-1.3930e+00	0.0000e+00	0.0000e+00
5.2632e+00	2.4347e+00	1.0264e+00	-1.3061e+00	0.0000e+00	0.0000e+00
5.4807e+00	2.4347e+00	1.1695e+00	-1.4681e+00	0.0000e+00	0.0000e+00
5.6983e+00	2.4347e+00	1.1227e+00	-1.0985e+00	0.0000e+00	0.0000e+00
5.9159e+00	2.4347e+00	1.4087e+00	-8.6963e-01	0.0000e+00	0.0000e+00
6.1334e+00	2.4347e+00	1.5637e+00	-8.2897e-01	0.0000e+00	0.0000e+00
6.3510e+00	2.4347e+00	1.5401e+00	-7.8541e-01	0.0000e+00	0.0000e+00
6.5686e+00	2.4347e+00	2.0769e+00	-4.7537e-01	0.0000e+00	0.0000e+00
6.7862e+00	2.4347e+00	1.5464e+00	-5.8459e-01	1.0000e+00	0.0000e+00
7.0037e+00	2.4347e+00	3.4417e-01	-9.7093e-01	0.0000e+00	0.0000e+00
7.2213e+00	2.4347e+00	9.0747e-01	-1.3381e+00	0.0000e+00	0.0000e+00
7.4389e+00	2.4347e+00	1.2590e+00	-1.7856e+00	0.0000e+00	0.0000e+00
7.6564e+00	2.4347e+00	1.6922e+00	2.6307e-01	0.0000e+00	0.0000e+00
7.8740e+00	2.4347e+00	1.3113e+00	-1.3480e-01	0.0000e+00	0.0000e+00
8.0916e+00	2.4347e+00	1.4933e+00	-1.9797e-03	0.0000e+00	0.0000e+00
8.3092e+00	2.4347e+00	1.0296e+00	-2.2996e-01	0.0000e+00	0.0000e+00
8.5267e+00	2.4347e+00	1.3712e+00	2.1660e-01	0.0000e+00	0.0000e+00
8.7443e+00	2.4347e+00	1.3967e+00	4.2721e-01	0.0000e+00	0.0000e+00
8.9619e+00	2.4347e+00	1.5204e+00	1.8892e-01	0.0000e+00	0.0000e+00
9.1794e+00	2.4347e+00	1.4012e+00	2.5992e-01	0.0000e+00	0.0000e+00
9.3970e+00	2.4347e+00	1.2030e+00	5.1944e-01	0.0000e+00	0.0000e+00
9.6146e+00	2.4347e+00	1.4437e+00	5.5496e-01	0.0000e+00	0.0000e+00
9.8322e+00	2.4347e+00	1.3961e+00	6.6128e-01	0.0000e+00	0.0000e+00
1.0050e+01	2.4347e+00	1.2190e+00	7.0556e-01	0.0000e+00	0.0000e+00
1.0267e+01	2.4347e+00	1.4439e+00	1.0135e+00	0.0000e+00	0.0000e+00
1.0485e+01	2.4347e+00	1.1578e+00	7.7724e-01	0.0000e+00	0.0000e+00
1.0702e+01	2.4347e+00	1.2109e+00	7.8246e-01	0.0000e+00	0.0000e+00
1.0920e+01	2.4347e+00	1.0768e+00	9.0049e-01	0.0000e+00	0.0000e+00
1.1138e+01	2.4347e+00	1.0108e+00	1.0222e+00	0.0000e+00	0.0000e+00
1.1355e+01	2.4347e+00	1.0525e+00	7.3246e-01	0.0000e+00	0.0000e+00
1.1573e+01	2.4347e+00	6.1692e-01	5.9376e-01	0.0000e+00	0.0000e+00
1.1790e+01	2.4347e+00	7.3707e-02	1.5193e-01	0.0000e+00	0.0000e+00
1.2008e+01	2.4347e+00	7.4965e-01	3.5219e-01	0.0000e+00	0.0000e+00
1.2225e+01	2.4347e+00	5.3690e-01	4.5024e-01	0.0000e+00	0.0000e+00
1.2443e+01	2.4347e+00	7.1578e-01	4.6553e-01	0.0000e+00	0.0000e+00
1.2661e+01	2.4347e+00	6.2525e-01	5.0389e-01	0.0000e+00	0.0000e+00
1.2878e+01	2.4347e+00	5.3374e-01	4.4094e-01	0.0000e+00	0.0000e+00
1.3096e+01	2.4347e+00	6.2756e-01	4.5299e-01	0.0000e+00	0.0000e+00
1.3313e+01	2.4347e+00	5.8040e-01	2.1337e-01	0.0000e+00	0.0000e+00
1.3531e+01	2.4347e+00	1.1387e-01	2.9304e-01	0.0000e+00	0.0000e+00
1.3748e+01	2.4347e+00	1.6192e-01	2.9352e-01	0.0000e+00	0.0000e+00
1.3966e+01	2.4347e+00	1.7895e-01	1.6454e-02	0.0000e+00	0.0000e+00
1.4184e+01	2.4347e+00	5.8244e-01	-6.1819e-02	0.0000e+00	0.0000e+00
1.4401e+01	2.4347e+00	4.3044e-01	-1.6246e-01	0.0000e+00	0.0000e+00
1.4619e+01	2.4347e+00	7.1579e-01	1.1088e-02	0.0000e+00	0.0000e+00
1.4836e+01	2.4347e+00	6.3484e-01	9.7458e-02	0.0000e+00	0.0000e+00
1.5054e+01	2.4347e+00	5.8821e-01	9.7082e-02	0.0000e+00	0.0000e+00
1.5271e+01	2.4347e+00	1.4510e+00	8.8026e-01	0.0000e+00	0.0000e+00
1.5489e+01	2.4347e+00	8.0688e-01	-6.8483e-02	1.0000e+00	0.0000e+00
1.5707e+01	2.4347e+00	8.6916e-01	-4.9694e-02	1.0000e+00	0.0000e+00
1.5924e+01	2.4347e+00	1.4022e+00	-2.6854e-01	0.0000e+00	0.0000e+00
1.6142e+01	2.4347e+00	1.1298e+00	-2.9025e-01	0.0000e+00	0.0000e+00
1.6359e+01	2.4347e+00	1.3025e+00	1.9703e-01	0.0000e+00	0.0000e+00
1.6577e+01	2.4347e+00	1.2204e+00	-8.9388e-02	1.0000e+00	0.0000e+00
1.6794e+01	2.4347e+00	1.3088e+00	-8.7631e-02	0.0000e+00	0.0000e+00
1.7012e+01	2.4347e+00	1.5654e+00	3.6840e-02	0.0000e+00	0.0000e+00
1.7230e+01	2.4347e+00	1.1036e+00	-1.1833e-01	1.0000e+00	0.0000e+00
1.7447e+01	2.4347e+00	2.1778e-01	1.7899e-01	0.0000e+00	0.0000e+00
1.7665e+01	2.4347e+00	8.8818e-01	-1.5314e-01	0.0000e+00	0.0000e+00
1.7882e+01	2.4347e+00	6.3108e-01	-1.2671e-01	1.0000e+00	0.0000e+00
1.8100e+01	2.4347e+00	4.6780e-01	-1.3758e-01	1.0000e+00	0.0000e+00
1.8317e+01	2.4347e+00	1.7839e-01	-5.1754e-01	0.0000e+00	0.0000e+00
1.8535e+01	2.4347e+00	1.6334e-02	-1.2808e-01	0.0000e+00	0.0000e+00
1.8753e+01	2.4347e+00	2.2433e-02	-9.9876e-02	1.0000e+00	0.0000e+00
1.8970e+01	2.4347e+00	-6.9886e-02	6.3018e-02	0.0000e+00	0.0000e+00
1.9188e+01	2.4347e+00	-3.2124e-02	2.2458e-01	0.0000e+00	0.0000e+00
1.9405e+01	2.4347e+00	-2.6363e-01	3.9493e-01	0.0000e+00	0.0000e+00
1.9623e+01	2.4347e+00	-5.2481e-01	-2.7733e-01	0.0000e+00	0.0000e+00
2.5901e-01	2.2172e+00	4.0441e-02	7.9430e-02	1.0000e+00	0.0000e+00
4.7659e-01	2.2172e+00	-1.9863e-01	-1.9708e-02	1.0000e+00	0.0000e+00
6.9416e-01	2.2172e+00	-3.4081e-01	-4.3500e-02	1.0000e+00	0.0000e+00
